gp_code,gp_name,block_code,block_name,zp_code,zp_name
81004,Kishanpur Gamri,2006,Thakurdwara,162,Moradabad
82231,Kishanpur Haripur,2027,Puranpur,164,Pilibhit
84885,Kishanpur Molagarh,2071,Suar,167,Rampur
84696,Kishanpur Near Atariya,2069,Saidnagar,167,Rampur
84697,Kishanpur Panchakki,2069,Saidnagar,167,Rampur
56025,Kishanpur Shyampur,1586,Gunnaur,259726,Sambhal
81998,Kishni,2024,Bisalpur,164,Pilibhit
78982,Kishori,1972,Janikhurd,160,Meerut
83655,Kishori Balampur,2050,Deenshah Gaura,166,Rae Bareli
78935,Kishorpur,1971,Hastinapur,160,Meerut
74160,Kishun Das Patti,1892,Fazilnagar,151,Kushi Nagar
270081,Kishundaspur,2172,Kadipur,176,Sultanpur
83322,Kishungarh,2043,Sangipur,165,Pratapgarh
270640,Kishunipur Jogiyapar,1734,Zamania,137,Ghazipur
75400,Kishunpur,1911,Bakshi-Ka-Talab,153,Lucknow
76748,Kishunpur,1933,Nichlaul,155,Maharajganj
79392,Kishunpur,1982,Chhanvey,161,Mirzapur
86148,Kishunpur,2089,Pauli,169,Sant Kabeer Nagar
89453,Kishunpur,2139,Laharpur,174,Sitapur
89581,Kishunpur,2141,Mahmudabad,174,Sitapur
73144,Kishun Pur,1877,Behjam,150,Kheri
73911,Kishunpur Ajit,1888,Pasgawan,150,Kheri
72908,Kishunpur Ambari,1873,Nevada,149,Kaushambi
274226,Kishunpur Chandrabhari,2114,Gilaula,172,Shravasti
87739,Kishunpur Chorwabhari,2115,Hariharpur Rani,172,Shravasti
73912,Kishunpur Jamuni,1888,Pasgawan,150,Kheri
62264,Kishunpur Kapili,1690,Devmai,133,Fatehpur
78380,Kishunpur Urf Suggichauri,1962,Dohri Ghat,159,Mau
90345,Kishunpurva,297516,Kon,175,Sonbhadra
271231,Kishunpur Vijaypur,1898,Nebua Naurangia,151,Kushi Nagar
86987,Kishurhai,2100,Dadrol,171,Shahjahanpur
80853,Kisoli,2004,Panwasa,259726,Sambhal
44554,Kisora,1417,Handia,111,Prayagraj
269774,Kisrada,1909,Mehroni,152,Lalitpur
84505,Kisraul,2067,Chamraon,167,Rampur
83127,Kisundaspur,2040,Pratapgarh (Sadar),165,Pratapgarh
84346,Kisundaspur,2065,Unchahar,166,Rae Bareli
44555,Kisunipur,1417,Handia,111,Prayagraj
73210,Kisunpur,1878,Bijuwa,150,Kheri
77603,Kitah,1947,Kishni,157,Mainpuri
81558,Kitas,2017,Shahpur,163,Muzaffarnagar
84046,Kithanwa,2059,Salon,166,Rae Bareli
91583,Kithawan,2173,Kurebhar,176,Sultanpur
85792,Kithiuri,2084,Belhar Kala,169,Sant Kabeer Nagar
78983,Kitholi,1972,Janikhurd,160,Meerut
81221,Kithora,2010,Jansath,163,Muzaffarnagar
79054,Kithor Rural,1974,Machra,160,Meerut
81999,Kitnapur,2024,Bisalpur,164,Pilibhit
83656,Kituli,2050,Deenshah Gaura,166,Rae Bareli
81312,Kiwana,2012,Kandhla,259727,Shamli
82681,Kiyawan,2033,Kalakankar,165,Pratapgarh
88943,Klarknagar,2132,Ailiya,174,Sitapur
79849,Kmalpur,1989,Narainpur,161,Mirzapur
85861,Kochari Khas,2085,Hainsar Bazar,169,Sant Kabeer Nagar
93103,Kodai,2199,Baragaon,178,Varanasi
268140,Kodai,2157,Nagwa,175,Sonbhadra
271155,Kodaincha,2085,Hainsar Bazar,169,Sant Kabeer Nagar
85936,Kodara,2086,Khalilabad,169,Sant Kabeer Nagar
92672,Kodara,2193,Purwa,177,Unnao
271150,Kodara,1897,Motichak,151,Kushi Nagar
86088,Kodara Bhual Patti,2088,Nath Nagar,169,Sant Kabeer Nagar
88774,Kodara Grant,2129,Naugarh,173,Siddharth Nagar
75748,Kodara Raipur,1917,Mohanlalganj,153,Lucknow
90067,Kodari,2148,Reusa,174,Sitapur
269742,Kodari,2088,Nath Nagar,169,Sant Kabeer Nagar
273877,Kodarikhas,2118,Bansi,173,Siddharth Nagar
90209,Kodariya,2150,Sidhauli,174,Sitapur
89994,Kodaura,2147,Rampur Mathura,174,Sitapur
267451,Kodhaniya,1432,Uruwan,111,Prayagraj
269321,Kodhara,2048,Chhatoh,166,Rae Bareli
271560,Kodikapur,2135,Gondlamau,174,Sitapur
92921,Kodrabakht Khera,2197,Sumerpur,177,Unnao
82554,Kodrajeet,2031,Bihar,165,Pratapgarh
92432,Kodra Lakhora,2189,Hasanganj,177,Unnao
83258,Kodra Madupur,2042,Sandwa Chandrika,165,Pratapgarh
88705,Kodraon Nankar,2128,Mithwal,173,Siddharth Nagar
268202,Kodrashal,2031,Bihar,165,Pratapgarh
90068,Kodwa Dhamdhampur,2148,Reusa,174,Sitapur
86089,Kodwat,2088,Nath Nagar,169,Sant Kabeer Nagar
269446,Koelasa,2091,Semariyawan,169,Sant Kabeer Nagar
88393,Koelighat,2124,Jogia,173,Siddharth Nagar
88825,Koeri Diha,2130,Shoharatgarh,173,Siddharth Nagar
265470,Koet Dakshin,1416,Dhanupur,111,Prayagraj
77963,Koh,1954,Farah,158,Mathura
76661,Kohadwal,1932,Nautanwa,155,Maharajganj
45474,Kohandia,1430,Shankargarh,111,Prayagraj
77266,Kohaniya,1941,Panwari,156,Mahoba
90468,Koharatha,2155,Ghorawal,175,Sonbhadra
90555,Koharauliya,2156,Myorpur,175,Sonbhadra
76662,Kohargaddi,1932,Nautanwa,155,Maharajganj
74531,Kohar Gaddi,1898,Nebua Naurangia,151,Kushi Nagar
83068,Koharoa,2039,Patti,165,Pratapgarh
76576,Koharval,1931,Mithaura,155,Maharajganj
74629,Koharwalia,1899,Padrauna,151,Kushi Nagar
93344,Kohasi,2202,Harahua,178,Varanasi
83128,Kohda,2040,Pratapgarh (Sadar),165,Pratapgarh
91584,Kohda,2173,Kurebhar,176,Sultanpur
79097,Kohla,1975,Mawana Kalan,160,Meerut
82995,Kohla,2038,Mandhata,165,Pratapgarh
86149,Kohlawa,2089,Pauli,169,Sant Kabeer Nagar
268142,Kohni,2100,Dadrol,171,Shahjahanpur
74630,Kohra,1899,Padrauna,151,Kushi Nagar
91144,Kohraa,2166,Dostpur,176,Sultanpur
45175,Kohrar,1426,Meja,111,Prayagraj
89703,Kohrawan,2143,Misrikh,174,Sitapur
86288,Kohriyawan,2091,Semariyawan,169,Sant Kabeer Nagar
76338,Koiladar,1927,Dhani,155,Maharajganj
93104,Koilar,2199,Baragaon,178,Varanasi
74161,Koilaswa Buzurg,1892,Fazilnagar,151,Kushi Nagar
86208,Koil Bhar,2090,Santha,169,Sant Kabeer Nagar
271447,Koindha,1901,Seorahi,151,Kushi Nagar
74768,Koindibariyarpur,1901,Seorahi,151,Kushi Nagar
74908,Koindi Bujurg,1903,Tamkuhiraj,151,Kushi Nagar
93346,Koirajpur,2202,Harahua,178,Varanasi
93345,Koiran,2202,Harahua,178,Varanasi
78583,Koiriyapar,1965,Kopaganj,159,Mau
80268,Kokabans,1996,Baniyakhera,259726,Sambhal
87740,Kokal,2115,Hariharpur Rani,172,Shravasti
73022,Kokhraj,1875,Sirathu,149,Kaushambi
74093,Kokil Patti,1891,Dudhahi,151,Kushi Nagar
89334,Koknamau,2137,Kasmanda,174,Sitapur
79098,Kol,1975,Mawana Kalan,160,Meerut
242404,Kola,2102,Jalalabad,171,Shahjahanpur
273790,Kolabhar Majgwa,2113,Ekona,172,Shravasti
90469,Koladiha,2155,Ghorawal,175,Sonbhadra
83959,Kola Haibat Pur,2057,Rahi,166,Rae Bareli
78188,Kolahar,1959,Nohjhil,158,Mathura
79393,Kolahi,1982,Chhanvey,161,Mirzapur
90470,Kolakari,2155,Ghorawal,175,Sonbhadra
78189,Kolana Banger,1959,Nohjhil,158,Mathura
44989,Kolasara,1423,Koraon,111,Prayagraj
75618,Kolava Bhanaura,1915,Mal,153,Lucknow
83259,Kol Bazardeeha,2042,Sandwa Chandrika,165,Pratapgarh
79394,Kolepur,1982,Chhanvey,161,Mirzapur
79770,Kolhan,1988,Nagar (City),161,Mirzapur
89648,Kolhaura,2142,Maholi,174,Sitapur
268842,Kolhauri,1889,Phoolbehar,150,Kheri
85937,Kolhua,2086,Khalilabad,169,Sant Kabeer Nagar
268266,Kolhua,1895,Kasaya,151,Kushi Nagar
79615,Kolhua Bhoj,1985,Kon,161,Mirzapur
78381,Kolhua Khas,1962,Dohri Ghat,159,Mau
85725,Kolhua Lakra,2083,Baghauli,169,Sant Kabeer Nagar
76302,Kolhuee,1926,Bridgemanganj,155,Maharajganj
87266,Kolhugarha,2106,Khutar,171,Shahjahanpur
86090,Kolhu Garha,2088,Nath Nagar,169,Sant Kabeer Nagar
88552,Kolhui,2126,Khuniyaon,173,Siddharth Nagar
88706,Kolhui,2128,Mithwal,173,Siddharth Nagar
273916,Kolhui Bujurg,2118,Bansi,173,Siddharth Nagar
88874,Kolhunwa,2131,Uska Bazar,173,Siddharth Nagar
89704,Kolhuwa,2143,Misrikh,174,Sitapur
268355,Kolhuwa,1933,Nichlaul,155,Maharajganj
268912,Kolhuwa,1874,Sarsawan,149,Kaushambi
274048,Kolhuwa,2131,Uska Bazar,173,Siddharth Nagar
269635,Kolhuwamau,2170,Jaisinghpur,176,Sultanpur
271250,Kolindubha,2154,Dudhi,175,Sonbhadra
90069,Koliya Chhariya,2148,Reusa,174,Sitapur
79654,Kolkam Kala,1986,Lalganj,161,Mirzapur
85793,Kolki Chamarsan,2084,Belhar Kala,169,Sant Kabeer Nagar
84982,Kolki Kalalan,2072,Ballia Kheri,168,Saharanpur
85446,Kolki Ranghad,2079,Puwarka,168,Saharanpur
268751,Kolluri,1886,Nighasan,150,Kheri
79850,Kolna,1989,Narainpur,161,Mirzapur
92794,Koluhuwa Gara,2195,Sikandarpur Karan,177,Unnao
79851,Kolund,1989,Narainpur,161,Mirzapur
83559,Kolwa,2048,Chhatoh,166,Rae Bareli
80027,Kon,1992,Rajgarh,161,Mirzapur
45176,Kona,1426,Meja,111,Prayagraj
90346,Kona,297516,Kon,175,Sonbhadra
78093,Konai,1957,Mathura,158,Mathura
242130,Kona Yakubpur,2107,Madnapur,171,Shahjahanpur
78776,Kondar,1968,Ranipur,159,Mau
84114,Kondara,2060,Sareni,166,Rae Bareli
83438,Kondaras Buzurg,2045,Amawan,166,Rae Bareli
89521,Kondari,2140,Machhrehta,174,Sitapur
75454,Kondari Bhauli,1912,Chinhat,153,Lucknow
82491,Kondar Khurd,2030,Babaganj,165,Pratapgarh
80650,Kondri,2001,Kundarki,162,Moradabad
270918,Kondri,2138,Khairabad,174,Sitapur
87610,Kondri Digar,2113,Ekona,172,Shravasti
90260,Konga,2151,Babhani,175,Sonbhadra
85938,Koni,2086,Khalilabad,169,Sant Kabeer Nagar
267218,Konia,1879,Dhaurhara,150,Kheri
270600,Koniya,1969,Ratanpura,159,Mau
77871,Konkera,1952,Chaumuha,158,Mathura
83129,Konpa,2040,Pratapgarh (Sadar),165,Pratapgarh
84172,Konsa,2061,Sataon,166,Rae Bareli
297334,Koobri Bhoor,1586,Gunnaur,259726,Sambhal
77659,Kookamai,1948,Kuraoli,157,Mainpuri
270084,Koomhi Hamjabad,2172,Kadipur,176,Sultanpur
84776,Koop,2070,Shahabad,167,Rampur
82360,Kopa,2028,Aspur Deosara,165,Pratapgarh
74413,Kop Jungal,1896,Khadda,151,Kushi Nagar
87428,Kop Navalpur,2110,Powayan,171,Shahjahanpur
90261,Korachi,2151,Babhani,175,Sonbhadra
268688,Koraiyaal,1885,Nakaha,150,Kheri
89258,Koraiya Gangadas,2136,Hargaon,174,Sitapur
73470,Koraiya Gangal,1882,Lakhimpur,150,Kheri
89259,Koraiya Jagdishpur,2136,Hargaon,174,Sitapur
73145,Koraiya Mufart,1877,Behjam,150,Kheri
73715,Koraiya Sanjar,1885,Nakaha,150,Kheri
266935,Koraiyatalukedar,1877,Behjam,150,Kheri
82682,Korali,2033,Kalakankar,165,Pratapgarh
92433,Koraora,2189,Hasanganj,177,Unnao
45249,Korapur,1427,Phulpur,111,Prayagraj
89778,Korar,2144,Pahala,174,Sitapur
73985,Korara,1889,Phoolbehar,150,Kheri
44880,Korari,296948,Sringverpur Dham,111,Prayagraj
77495,Korari,1945,Jageer,157,Mainpuri
91585,Korari,2173,Kurebhar,176,Sultanpur
92543,Korari Kala,2191,Mianganj,177,Unnao
92193,Korari Kalan,2185,Bichhiya,177,Unnao
92194,Korari Khurd,2185,Bichhiya,177,Unnao
73327,Korariroop,1880,Isanagar,150,Kheri
90347,Korat,2153,Chopan,175,Sonbhadra
78382,Korauli,1962,Dohri Ghat,159,Mau
89779,Korauli,2144,Pahala,174,Sitapur
83657,Korauli Budhkar,2050,Deenshah Gaura,166,Rae Bareli
83606,Korauli Dama,2049,Dalmau,166,Rae Bareli
89193,Korauna,2135,Gondlamau,174,Sitapur
93016,Koraut,2198,Arajiline,178,Varanasi
93426,Korauta,2203,Kashi Vidyapeeth,178,Varanasi
93017,Korauti,2198,Arajiline,178,Varanasi
83960,Korchanda Mau,2057,Rahi,166,Rae Bareli
72682,Koreo,1869,Kara,149,Kaushambi
73471,Korhaiya,1882,Lakhimpur,150,Kheri
93512,Kori,2204,Pindra,178,Varanasi
267979,Koria Chamru,1882,Lakhimpur,150,Kheri
73645,Korigawan,1884,Mohammadi,150,Kheri
84173,Korihar,2061,Sataon,166,Rae Bareli
83862,Korihara,2055,Lalganj,166,Rae Bareli
72964,Koripur,1874,Sarsawan,149,Kaushambi
80483,Kori Rawana,1999,Chhajlet,162,Moradabad
73091,Koriya Loharana,1876,Bankeyganj,150,Kheri
90293,Koriyanw,2152,Chatra,175,Sonbhadra
91081,Koro,2165,Dhanpatganj,176,Sultanpur
87486,Koro Kuinyan,2111,Sindhauli,171,Shahjahanpur
82555,Korrhi,2031,Bihar,165,Pratapgarh
80335,Korwaku,1997,Bhagatpur Tanda,162,Moradabad
75276,Korwans,1909,Mehroni,152,Lalitpur
74094,Korya,1891,Dudhahi,151,Kushi Nagar
271475,Korya Bhelhi,1903,Tamkuhiraj,151,Kushi Nagar
72738,Kosam Inam,1870,Kaushambi,149,Kaushambi
72739,Kosam Khiraj,1870,Kaushambi,149,Kaushambi
45064,Kosara Kala,1424,Manda,111,Prayagraj
45065,Kosda Khurd,1424,Manda,111,Prayagraj
78150,Kosikalan(Rural),1958,Nandgaon,158,Mathura
77995,Kosi Khurd,1955,Govardhan,158,Mathura
77457,Kosma Hinood,1944,Ghiror,157,Mainpuri
77458,Kosma Musalmeen,1944,Ghiror,157,Mainpuri
77459,Koson,1944,Ghiror,157,Mainpuri
44990,Kosphara Kala,1423,Koraon,111,Prayagraj
267652,Kosphara Khurd,1423,Koraon,111,Prayagraj
73913,Kota,1888,Pasgawan,150,Kheri
84983,Kota,2072,Ballia Kheri,168,Saharanpur
90348,Kota,2153,Chopan,175,Sonbhadra
90556,Kota,2156,Myorpur,175,Sonbhadra
91650,Kota,2174,Kurwar,176,Sultanpur
84418,Kota Ali Nagar,2066,Bilaspur,167,Rampur
270196,Kotaas,2158,Robertsganj,175,Sonbhadra
82472,Kota Bhawaniganj,2030,Babaganj,165,Pratapgarh
45588,Kotaha,1432,Uruwan,111,Prayagraj
242114,Kota Khas,2107,Madnapur,171,Shahjahanpur
76515,Kota Mukund Pur,1930,Mahrajganj,155,Maharajganj
79464,Kotar,1983,Hallia,161,Mirzapur
92195,Kotara,2185,Bichhiya,177,Unnao
271310,Kotara,1910,Talbehat,152,Lalitpur
44238,Kotari,1413,Bahadurpur,111,Prayagraj
72792,Kotari Pashchim,1871,Manjhanpur,149,Kaushambi
73146,Kotava,1877,Behjam,150,Kheri
76883,Kotava,1935,Partawal,155,Maharajganj
87487,Kotavari,2111,Sindhauli,171,Shahjahanpur
76381,Kotawa,1928,Ghughli,155,Maharajganj
79917,Kotawa,1990,Pahari,161,Mirzapur
243378,Kotawa,2203,Kashi Vidyapeeth,178,Varanasi
78151,Kotban,1958,Nandgaon,158,Mathura
267496,Kotekherwa,1881,Kumbhigola,150,Kheri
84419,Kotha Jagir,2066,Bilaspur,167,Rampur
87223,Kotha Khetal,2105,Khudaganj Katra,171,Shahjahanpur
83260,Kothanwariya,2042,Sandwa Chandrika,165,Pratapgarh
77996,Kothara,1955,Govardhan,158,Mathura
91865,Kotharakala,2178,P.P.Kamaicha,176,Sultanpur
79395,Kothara Kantit,1982,Chhanvey,161,Mirzapur
91866,Kotharakhurd,2178,P.P.Kamaicha,176,Sultanpur
79396,Kothara Mishran,1982,Chhanvey,161,Mirzapur
82810,Kothar Mangolepur,2035,Lakshamanpur,165,Pratapgarh
89194,Kothawan,2135,Gondlamau,174,Sitapur
267304,Kothda,2074,Gangoh,168,Saharanpur
85198,Kothdi Bahlalpur,2075,Muzaffarabad,168,Saharanpur
79660,Kothi,1986,Lalganj,161,Mirzapur
79465,Kothi Dhaukal Singh,1983,Hallia,161,Mirzapur
89582,Kothila,2141,Mahmudabad,174,Sitapur
54569,Kothila Khas,1567,Saltaua Gopal Pur,122,Basti
268844,Kothilawa,1992,Rajgarh,161,Mirzapur
73714,Kothiya,1885,Nakaha,150,Kheri
78653,Kothiya,1966,Mohammadabad Gohana,159,Mau
266609,Kothiya,1944,Ghiror,157,Mainpuri
82426,Kothiyahi,2029,Baba Belkharnath Dham,165,Pratapgarh
82621,Kothra,2032,Gaura,165,Pratapgarh
84601,Kothra,2068,Milak,167,Rampur
273792,Kothraha,2191,Mianganj,177,Unnao
88707,Kotia Garori,2128,Mithwal,173,Siddharth Nagar
88468,Kotia Pandey,2125,Khesraha,173,Siddharth Nagar
72909,Kotiya,1873,Nevada,149,Kaushambi
82361,Kotiya,2028,Aspur Deosara,165,Pratapgarh
91651,Kotiya,2174,Kurwar,176,Sultanpur
269342,Kotiya,2125,Khesraha,173,Siddharth Nagar
270022,Kotiya,2172,Kadipur,176,Sultanpur
274158,Kotiya,2119,Barhni,173,Siddharth Nagar
84115,Kotiya Aht Mali,2060,Sareni,166,Rae Bareli
84347,Kotiya Chinta,2065,Unchahar,166,Rae Bareli
88826,Kotiya Degar,2130,Shoharatgarh,173,Siddharth Nagar
76446,Kot Kamarahiya,1929,Lakshmipur,155,Maharajganj
88320,Kot Khas,2123,Itwa,173,Siddharth Nagar
80336,Kotla Nagla Mustahkam,1997,Bhagatpur Tanda,162,Moradabad
87685,Kot Mubaraqpur,2114,Gilaula,172,Shravasti
73914,Kotra,1888,Pasgawan,150,Kheri
77267,Kotra,1941,Panwari,156,Mahoba
89107,Kotra,2134,Biswan,174,Sitapur
89926,Kotra,2146,Pisawan,174,Sitapur
92544,Kotra,2191,Mianganj,177,Unnao
84348,Kotra Bahadur Ganj,2065,Unchahar,166,Rae Bareli
266876,Kotri,1877,Behjam,150,Kheri
91652,Kotva,2174,Kurwar,176,Sultanpur
44239,Kotwa,1413,Bahadurpur,111,Prayagraj
74162,Kotwa,1892,Fazilnagar,151,Kushi Nagar
74300,Kotwa,1894,Kaptainganj,151,Kushi Nagar
74909,Kotwa,1903,Tamkuhiraj,151,Kushi Nagar
84214,Kotwa,2062,Shivgarh,166,Rae Bareli
92612,Kotwa,2192,Nawabganj,177,Unnao
271305,Kotwa,1901,Seorahi,151,Kushi Nagar
271825,Kotwa,1902,Sukrauli,151,Kushi Nagar
74532,Kotwa Kala,1898,Nebua Naurangia,151,Kushi Nagar
78585,Kotwa Kopra,1965,Kopaganj,159,Mau
83908,Kotwa Madaniya,2056,Mahrajganj,166,Rae Bareli
83907,Kotwa Mohamdabad,2056,Mahrajganj,166,Rae Bareli
79957,Kotwa Pandey,1991,Patehra,161,Mirzapur
92922,Kotwar,2197,Sumerpur,177,Unnao
73389,Kotwara,1881,Kumbhigola,150,Kheri
82868,Kotwa Sukulpur,2036,Lalganj,165,Pratapgarh
44991,Koundi,1423,Koraon,111,Prayagraj
78247,Koyal,1960,Raya,158,Mathura
82622,Koyam,2032,Gaura,165,Pratapgarh
265914,Koyaripur Khurd,2204,Pindra,178,Varanasi
84506,Koyla,2067,Chamraon,167,Rampur
84507,Koyli,2067,Chamraon,167,Rampur
84602,Krimcha,2068,Milak,167,Rampur
44610,Kripalpur,1418,Holagarh,111,Prayagraj
84603,Kripya Happu,2068,Milak,167,Rampur
84604,Kripya Pandey,2068,Milak,167,Rampur
93018,Krishnadattpur,2198,Arajiline,178,Varanasi
73831,Krishna Nagar,1887,Palia,150,Kheri
45524,Krishnapur,1431,Soraon,111,Prayagraj
93513,Krishnapur Kala,2204,Pindra,178,Varanasi
84174,Krishnapur Tala,2061,Sataon,166,Rae Bareli
76516,Krit Pipra,1930,Mahrajganj,155,Maharajganj
267641,Krrishni,2072,Ballia Kheri,168,Saharanpur
268862,Kshiyapur,2114,Gilaula,172,Shravasti
44799,Kuaan,1421,Kaudhiyara,111,Prayagraj
93106,Kuaar,2199,Baragaon,178,Varanasi
76822,Kuachhap,1934,Paniyara,155,Maharajganj
77715,Kuakhera,1949,Mainpuri,157,Mainpuri
81005,Kuakhera Khalsa,2006,Thakurdwara,162,Moradabad
80563,Kuakhera Mafi,2000,Dilari,162,Moradabad
87048,Kuan Danda,2101,Jaitipur,171,Shahjahanpur
269513,Kuan Danda,2112,Tilhar,171,Shahjahanpur
87225,Kuan Danda Khanjan,2105,Khudaganj Katra,171,Shahjahanpur
268029,Kuan Khera,2066,Bilaspur,167,Rampur
75166,Kuantala,1907,Jakhaura,152,Lalitpur
90349,Kuarava,297516,Kon,175,Sonbhadra
75749,Kubahara,1917,Mohanlalganj,153,Lucknow
80028,Kuba Kala,1992,Rajgarh,161,Mirzapur
80029,Kuba Kurd,1992,Rajgarh,161,Mirzapur
91867,Kubarshahpatti,2178,P.P.Kamaicha,176,Sultanpur
74095,Kubera Patti,1891,Dudhahi,151,Kushi Nagar
78313,Kuchahara,1961,Badraon,159,Mau
270616,Kuchai,1964,Ghosi,159,Mau
84698,Kuchaita,2069,Saidnagar,167,Rampur
271540,Kuchalaiya,2149,Sakran,174,Sitapur
74163,Kuchaya Mathia,1892,Fazilnagar,151,Kushi Nagar
77714,Kuchela,1949,Mainpuri,157,Mainpuri
90943,Kuchhmuchh,2162,Bhadaiya,176,Sultanpur
88944,Kuchkapur,2132,Ailiya,174,Sitapur
89195,Kuchlai,2135,Gondlamau,174,Sitapur
271173,Kudaari,2153,Chopan,175,Sonbhadra
78314,Kudahani,1961,Badraon,159,Mau
77128,Kudai,1939,Jaitpur,156,Mahoba
242090,Kudaiya,2107,Madnapur,171,Shahjahanpur
81600,Kudana,2018,Shamli,259727,Shamli
44472,Kudanpur,1416,Dhanupur,111,Prayagraj
44992,Kudar,1423,Koraon,111,Prayagraj
77083,Kudar,1938,Charkhari,156,Mahoba
88708,Kudarankhas,2128,Mithwal,173,Siddharth Nagar
90557,Kudari,2156,Myorpur,175,Sonbhadra
56365,Kudarsi,1592,Rajpura,259726,Sambhal
86150,Kudawa,2089,Pauli,169,Sant Kabeer Nagar
92313,Kudeena,2187,Fatehpur Chaurasi,177,Unnao
271609,Kudha Chak Sagunpur,2049,Dalmau,166,Rae Bareli
75568,Kudha Eat Gaon,1914,Kakori,153,Lucknow
79132,Kudhla,1976,Meerut,160,Meerut
80030,Kudi,1992,Rajgarh,161,Mirzapur
88227,Kudi,2122,Domariyaganj,173,Siddharth Nagar
93105,Kudi,2199,Baragaon,178,Varanasi
85794,Kudi Manman,2084,Belhar Kala,169,Sant Kabeer Nagar
87363,Kudirna,2109,Nigohi,171,Shahjahanpur
88875,Kudiya,2131,Uska Bazar,173,Siddharth Nagar
88469,Kudja,2125,Khesraha,173,Siddharth Nagar
271245,Kudpan,2156,Myorpur,175,Sonbhadra
92492,Kudra,2190,Hilauli,177,Unnao
87139,Kudrasi,2103,Kalan,171,Shahjahanpur
78841,Kudsar Mu. Kop,1969,Ratanpura,159,Mau
91653,Kudwar,2174,Kurwar,176,Sultanpur
56026,Kuhera,1586,Gunnaur,259726,Sambhal
79958,Kuhki,1991,Patehra,161,Mirzapur
271168,Kuia,1898,Nebua Naurangia,151,Kushi Nagar
269741,Kuin,1421,Kaudhiyara,111,Prayagraj
92196,Kuithar,2185,Bichhiya,177,Unnao
84420,Kuiya,2066,Bilaspur,167,Rampur
87267,Kuiya,2106,Khutar,171,Shahjahanpur
242387,Kuiya E Kataiya,2104,Kanth,171,Shahjahanpur
76577,Kuiya Kanchanpur,1931,Mithaura,155,Maharajganj
89927,Kuiya Khera,2146,Pisawan,174,Sitapur
77019,Kuiyan,1937,Siswa,155,Maharajganj
270110,Kuiyan Ja Kirtapur,2111,Sindhauli,171,Shahjahanpur
73646,Kuiyan Madarpur,1884,Mohammadi,150,Kheri
76578,Kuiya Urf Maheshpur,1931,Mithaura,155,Maharajganj
73092,Kukara,1876,Bankeyganj,150,Kheri
80337,Kukar Jhundi,1997,Bhagatpur Tanda,162,Moradabad
268345,Kukdikhera,2069,Saidnagar,167,Rampur
83560,Kukha,2048,Chhatoh,166,Rae Bareli
87364,Kukha Mahmoodpur,2109,Nigohi,171,Shahjahanpur
45066,Kukhuri,1424,Manda,111,Prayagraj
74979,Kukraha,1904,Vishunpura,151,Kushi Nagar
92252,Kukri,2186,Bighapur,177,Unnao
82065,Kukrikhera,2025,Lalaurikhera,164,Pilibhit
93173,Kukudha,2200,Chiraigaon,178,Varanasi
44800,Kukudhi,1421,Kaudhiyara,111,Prayagraj
73915,Kukurgoti,1888,Pasgawan,150,Kheri
44473,Kukurha,1416,Dhanupur,111,Prayagraj
44993,Kukurhata,1423,Koraon,111,Prayagraj
79291,Kulanjan,1980,Sardhana,160,Meerut
90558,Kuldomari,2156,Myorpur,175,Sonbhadra
92545,Kulha Ataora,2191,Mianganj,177,Unnao
92795,Kulha Bagha,2195,Sikandarpur Karan,177,Unnao
85795,Kulhadia,2084,Belhar Kala,169,Sant Kabeer Nagar
44801,Kulhariya,1421,Kaudhiyara,111,Prayagraj
81169,Kulheri,2009,Charthawal,163,Muzaffarnagar
85334,Kulheri,2077,Nakur,168,Saharanpur
82996,Kulhipur,2038,Mandhata,165,Pratapgarh
268820,Kulhoura,1888,Pasgawan,150,Kheri
77199,Kulkuan,1940,Kabrai,156,Mahoba
44802,Kulmai,1421,Kaudhiyara,111,Prayagraj
77129,Kulpahar Gramin,1939,Jaitpur,156,Mahoba
85049,Kulsath,2073,Deoband,168,Saharanpur
87041,Kulua Bojh,2101,Jaitipur,171,Shahjahanpur
270036,Kulumjhujharpur,2098,Banda,171,Shahjahanpur
271558,Kumaugrent,2135,Gondlamau,174,Sitapur
73390,Kumbhi,1881,Kumbhigola,150,Kheri
84215,Kumbhi,2062,Shivgarh,166,Rae Bareli
92253,Kumbhi,2186,Bighapur,177,Unnao
83323,Kumbhiaima,2043,Sangipur,165,Pratapgarh
83324,Kumbhidiha,2043,Sangipur,165,Pratapgarh
72965,Kumbhiyanwa,1874,Sarsawan,149,Kaushambi
77200,Kumdaora Maaf,1940,Kabrai,156,Mahoba
75277,Kumehri,1909,Mehroni,152,Lalitpur
85647,Kumhar Hera,2082,Sarsawan,168,Saharanpur
84886,Kumharia Kalan,2071,Suar,167,Rampur
84699,Kumhariya,2069,Saidnagar,167,Rampur
77604,Kumhaul,1947,Kishni,157,Mainpuri
44333,Kumhauna,297887,Sahson,111,Prayagraj
73273,Kumhena,1879,Dhaurhara,150,Kheri
77330,Kumheri,1942,Barnahal,157,Mainpuri
90773,Kumhi,2172,Kadipur,176,Sultanpur
91145,Kumhidadiya,2166,Dostpur,176,Sultanpur
75401,Kumhranva,1911,Bakshi-Ka-Talab,153,Lucknow
77660,Kumhraua,1948,Kuraoli,157,Mainpuri
83863,Kumhraura,2055,Lalganj,166,Rae Bareli
242398,Kumhrua,2102,Jalalabad,171,Shahjahanpur
