district_name_eng_2010,block_name_eng_2010,gp_name_eng_2010,lgd_block_code,lgd_block_name,lgd_gp_code,lgd_gp_name,gp_match_type
Saharanpur,Sarsawa,Gajuddinpur,2082,Sarsawan,85633,Gayajudinpur,fuzzy
Saharanpur,Sarsawa,Nalheda,2082,Sarsawan,85655,Nalhera,fuzzy
Saharanpur,Sarsawa,Sariri,2082,Sarsawan,85666,Saliri,fuzzy
Saharanpur,Sarsawa,Meerpur Seetpaur,2082,Sarsawan,85654,Meerpur Sitapur,fuzzy
Saharanpur,Sarsawa,Chaurakala,2082,Sarsawan,85618,Chaura Kalan,fuzzy
Saharanpur,Sarsawa,Chhapur,2082,Sarsawan,85620,Chhapur,exact
Saharanpur,Sarsawa,Chauri Mandi,2082,Sarsawan,85619,Chauri Mandi,exact
Saharanpur,Sarsawa,Dumjhedi,2082,Sarsawan,85629,Dumjhedi,exact
Saharanpur,Sarsawa,Patni,2082,Sarsawan,85660,Patni,exact
Saharanpur,Sarsawa,Abdullapur,2082,Sarsawan,85602,Abdullapur,exact
Saharanpur,Sarsawa,Chalakpur,2082,Sarsawan,85617,Chalakpur,exact
Saharanpur,Sarsawa,Hardakheri,2082,Sarsawan,85637,Harda Khedi,fuzzy
Saharanpur,Sarsawa,Pilkhani,2082,Sarsawan,85661,Pilakhni,fuzzy
Saharanpur,Sarsawa,Patna Urf Naya Bans,2082,Sarsawan,85659,Patna Urf Nayabans,fuzzy
Saharanpur,Sarsawa,Ibrahimi,2082,Sarsawan,85638,Ibrahimi,exact
Saharanpur,Sarsawa,Kalari,2082,Sarsawan,85643,Kalari,exact
Saharanpur,Sarsawa,Manakpur Saadat,2082,Sarsawan,85652,Manakpur Sadat,fuzzy
Saharanpur,Sarsawa,Ibrahimra,2082,Sarsawan,85639,Ibrahimpura,fuzzy
Saharanpur,Sarsawa,Salempur,2082,Sarsawan,268012,Salampur,fuzzy
Saharanpur,Sarsawa,Alipura,2082,Sarsawan,85605,Alipura,exact
Saharanpur,Sarsawa,Sururpur Gada,2082,Sarsawan,85671,Saroorpur Gada,fuzzy
Saharanpur,Sarsawa,Saragthalwala,2082,Sarsawan,85670,Saragathal Bala,fuzzy
Saharanpur,Sarsawa,Jairampur,2082,Sarsawan,85641,Jairampur,exact
Saharanpur,Sarsawa,Kumharheda,2082,Sarsawan,85647,Kumhar Hera,fuzzy
Saharanpur,Sarsawa,Bidpur,2082,Sarsawan,85609,Beedpur,fuzzy
Saharanpur,Sarsawa,Suraana,2082,Sarsawan,85669,Saorana,fuzzy
Saharanpur,Sarsawa,Budheda,2082,Sarsawan,85616,Budhera,fuzzy
Saharanpur,Sarsawa,Sarsohedi,2082,Sarsawan,85673,Sarso Hari,fuzzy
Saharanpur,Sarsawa,Agwanheda,2082,Sarsawan,85603,Agwan Khera,fuzzy
Saharanpur,Sarsawa,Bidvi,2082,Sarsawan,85613,Bidwi,fuzzy
Saharanpur,Sarsawa,Gadarahedi,2082,Sarsawan,85632,Gadar Heri,fuzzy
Saharanpur,Sarsawa,Kunda,2082,Sarsawan,85648,Kunda,exact
Saharanpur,Sarsawa,Sarsawadehat,2082,Sarsawan,85672,Sarsawan Dehat,fuzzy
Saharanpur,Sarsawa,Shekhpura,2082,Sarsawan,85676,Shekhpura,exact
Saharanpur,Sarsawa,Majrikala,2082,Sarsawan,85650,Majri Kalan,fuzzy
Saharanpur,Sarsawa,Kalyanpur,2082,Sarsawan,85644,Kalyanpur,exact
Saharanpur,Sarsawa,Raipur,2082,Sarsawan,85663,Raipur,exact
Saharanpur,Sarsawa,Kutubpur,2082,Sarsawan,242356,Kutubpur,exact
Saharanpur,Sarsawa,Bhatpura,2082,Sarsawan,85610,Bhatpura,exact
Saharanpur,Sarsawa,Dhikkakala,2082,Sarsawan,85625,Dhikka Kalan,fuzzy
Saharanpur,Sarsawa,Shahjahnapur,2082,Sarsawan,85675,Shahjahanpur,fuzzy
Saharanpur,Sarsawa,Jharauli,2082,Sarsawan,85642,Jhrauli,fuzzy
Saharanpur,Sarsawa,Haiderpur,2082,Sarsawan,85636,Haidarpur,fuzzy
Saharanpur,Sarsawa,Ghaghod,2082,Sarsawan,85634,Ghaghond Must.,fuzzy
Saharanpur,Sarsawa,Asadpur,2082,Sarsawan,85606,Asadpur,exact
Saharanpur,Sarsawa,Binnakhedi,2082,Sarsawan,85612,Binna Kheri,fuzzy
Saharanpur,Sarsawa,Ismailpur,2082,Sarsawan,85640,Ismailpur,exact
Saharanpur,Nakud,Jhabiran,2077,Nakur,85328,Jhabrian,fuzzy
Saharanpur,Nakud,Sapla Begam pur,2077,Nakur,85358,Shanpla Begampur,fuzzy
Saharanpur,Nakud,Dhakdei,2077,Nakur,85313,Dhak Devi,fuzzy
Saharanpur,Nakud,Jalalpur,2077,Nakur,85327,Jalalpura,fuzzy
Saharanpur,Nakud,Salhapur,2077,Nakur,85354,Salhapur,exact
Saharanpur,Nakud,Bullewala,2077,Nakur,85307,Bulewala,fuzzy
Saharanpur,Nakud,Tirapadi,2077,Nakur,85365,Tirpari,fuzzy
Saharanpur,Nakud,Juddi,2077,Nakur,85329,Juddi,exact
Saharanpur,Nakud,Rasulpur,2077,Nakur,85351,Rasoolpur,fuzzy
Saharanpur,Nakud,Khariaans,2077,Nakur,85332,Khari Bans,fuzzy
Saharanpur,Nakud,Bakar Mazara,2077,Nakur,85302,Bakar Mazra,fuzzy
Saharanpur,Nakud,Tabar,2077,Nakur,85363,Tabar,exact
Saharanpur,Nakud,Mandaur,2077,Nakur,85340,Mandhaur,fuzzy
Saharanpur,Nakud,Kajibans,2077,Nakur,85331,Kazi Bans,fuzzy
Saharanpur,Nakud,Latifpur,2077,Nakur,85336,Latifpur,exact
Saharanpur,Nakud,Sarurpur Tiga,2077,Nakur,85355,Saroorpur Taga,fuzzy
Saharanpur,Nakud,Nasrullaganj,2077,Nakur,85344,Nasrulla Garh,fuzzy
Saharanpur,Nakud,Sahab Mazra,2077,Nakur,85353,Sahaba Mazra,fuzzy
Saharanpur,Nakud,Adhyana,2077,Nakur,85297,Adhyana,exact
Saharanpur,Nakud,Kurali,2077,Nakur,85335,Kurali,exact
Saharanpur,Nakud,Chhappar,2077,Nakur,85310,Chhapur,fuzzy
Saharanpur,Nakud,Kulhedi,2077,Nakur,85334,Kulheri,fuzzy
Saharanpur,Nakud,Shukartal,2077,Nakur,85359,Shukartal,exact
Saharanpur,Nakud,Fatehpur Jat,2077,Nakur,85317,Fatehpur Jat Must.,fuzzy
Saharanpur,Nakud,Badhi,2077,Nakur,85300,Baghi,fuzzy
Saharanpur,Nakud,Dholla Majra,2077,Nakur,85315,Dola Mazra,fuzzy
Saharanpur,Nakud,Tigri Ramgarh,2077,Nakur,85364,Tigri Ramgam,fuzzy
Saharanpur,Nakud,Ranipur Barsi,2077,Nakur,85349,Ranipur Barsi,exact
Saharanpur,Nakud,Feru Majra,2077,Nakur,85318,Feru Mazra,fuzzy
Saharanpur,Nakud,Sahaspur Jat,2077,Nakur,85357,Sahaspur Jatt,fuzzy
Saharanpur,Nakud,Chau Sahaspur Baghi,2077,Nakur,85309,Chau Sahaspur,fuzzy
Saharanpur,Nakud,Randewa,2077,Nakur,85347,Ran Deva,fuzzy
Saharanpur,Nakud,Nalheda,2077,Nakur,85343,Nalhera,fuzzy
Saharanpur,Nakud,Jainpur,2077,Nakur,85325,Jainpur,exact
Saharanpur,Nakud,Bhairmau,2077,Nakur,85305,Bhairmau,exact
Saharanpur,Nakud,Ambehti,2077,Nakur,85298,Ambehati,fuzzy
Saharanpur,Nakud,Padam Nagli,2077,Nakur,85345,Padam Nagli,exact
Saharanpur,Nakud,Asara Kedi,2077,Nakur,85299,Asra Kheri,fuzzy
Saharanpur,Nakud,Randevi,2077,Nakur,85348,Ran Devi,fuzzy
Saharanpur,Nakud,Kheda Afghan,2077,Nakur,85333,Khera Afgan,fuzzy
Saharanpur,Nakud,Sirsala,2077,Nakur,85361,Sirsala,exact
Saharanpur,Nakud,Bhooribans,2077,Nakur,85306,Bhuri Bans,fuzzy
Saharanpur,Nakud,Bahaadurpur,2077,Nakur,85301,Bahadarpur,fuzzy
Saharanpur,Nakud,Pilkhana,2077,Nakur,85346,Pilkhana,exact
Saharanpur,Nakud,Ranyala Dayalpur,2077,Nakur,85350,Ranyala Dayalpur,exact
Saharanpur,Nakud,Islam Nagar,2077,Nakur,85321,Islam Nagar,exact
Saharanpur,Nakud,Kapuri,2077,Nakur,85330,Kapuri,exact
Saharanpur,Nakud,Sihkheda,2077,Nakur,85360,Singh Khera,fuzzy
Saharanpur,Nakud,Bambiala,2077,Nakur,85303,Bambyala,fuzzy
Saharanpur,Nakud,Daidpura,2077,Nakur,85312,Daidpura,exact
Saharanpur,Nakud,Jafarupur Raniaali,2077,Nakur,85322,Jafarpur Ranyali,fuzzy
Saharanpur,Nakud,Jaajwa,2077,Nakur,85326,Jajwa,fuzzy
Saharanpur,Nakud,Dhaurala,2077,Nakur,85314,Dhaurala,exact
Saharanpur,Nakud,Harpal,2077,Nakur,85319,Harpal,exact
Saharanpur,Nakud,Harpali,2077,Nakur,85320,Harpali,exact
Saharanpur,Nakud,Fandpuri,2077,Nakur,85316,Fandpuri,exact
Saharanpur,Nakud,Bandukhedi,2077,Nakur,85304,Bandu Khari,fuzzy
Saharanpur,Nakud,Daidanpur,2077,Nakur,85311,Daid Naur,fuzzy
Saharanpur,Nakud,Jagahta Najib,2077,Nakur,85324,Jageta Najib,fuzzy
Saharanpur,Nakud,Machchar Heedi,2077,Nakur,85338,Machhar Heri,fuzzy
Saharanpur,Nakud,Jageta Gurjar,2077,Nakur,85323,Jageta Guzzar,fuzzy
Saharanpur,Puranka,Telipura,2079,Puwarka,85486,Telipura,exact
Saharanpur,Puranka,Buddhakheda Ahir,2079,Puwarka,85417,Budha Kheda Aheer,fuzzy
Saharanpur,Puranka,Redi Mustakam,2079,Puwarka,85474,Redi Must.,fuzzy
Saharanpur,Puranka,Haroda Mu 0,2079,Puwarka,85439,Harora Must.,fuzzy
Saharanpur,Puranka,Bahedi Gujar,2079,Puwarka,85414,Behadi Guzar,fuzzy
Saharanpur,Puranka,Mohiuddinpur,2079,Puwarka,85462,Mohiddinpur,fuzzy
Saharanpur,Puranka,Nagrajpur,2079,Puwarka,85466,Nagrajpur,exact
Saharanpur,Puranka,Punwarka,2079,Puwarka,85472,Punwarka,exact
Saharanpur,Puranka,Sandal Heda,2079,Puwarka,85480,Sandal Hedi,fuzzy
Saharanpur,Puranka,Mau Pur Gada,2079,Puwarka,85461,Mohd. Pur Gada,fuzzy
Saharanpur,Puranka,Malahedi,2079,Puwarka,85454,Mala Hedi,fuzzy
Saharanpur,Puranka,Landhoura Junardar,2079,Puwarka,85450,Landhora Junardar,fuzzy
Saharanpur,Puranka,Gagalhedi,2079,Puwarka,85432,Gagalhedi Must.,fuzzy
Saharanpur,Puranka,Nalheda Bed Begampur,2079,Puwarka,85467,Nalhera Dev Begampur,fuzzy
Saharanpur,Puranka,Devla,2079,Puwarka,85429,Devla,exact
Saharanpur,Puranka,Kailashpur,2079,Puwarka,239168,Kailash Pur,fuzzy
Saharanpur,Puranka,Lakhanauti Kalan,2079,Puwarka,85448,Lakhnauti Kalan,fuzzy
Saharanpur,Puranka,Dhamola,2079,Puwarka,85431,Dhamola,exact
Saharanpur,Puranka,Chhajjpura,2079,Puwarka,85424,Chhazpura,fuzzy
Saharanpur,Puranka,Dhala Majra,2079,Puwarka,85430,Dhala Mazra,fuzzy
Saharanpur,Puranka,Sarkadi Sheikh,2079,Puwarka,85481,Sarakadi Sheikh,fuzzy
Saharanpur,Puranka,Mugalmazra,2079,Puwarka,85463,Mugal Mazra,fuzzy
Saharanpur,Puranka,Ugrahu,2079,Puwarka,85489,Ugrahu Must.,fuzzy
Saharanpur,Puranka,Mankapur,2079,Puwarka,85455,Manakpur,fuzzy
Saharanpur,Puranka,Mathana,2079,Puwarka,85458,Mathana,exact
Saharanpur,Puranka,Nagal Ahir,2079,Puwarka,85465,Nagal Ahir,exact
Saharanpur,Puranka,Chatka,2079,Puwarka,85421,Chatka,exact
Saharanpur,Puranka,Chak Adamppur,2079,Puwarka,85419,Chak Adampur,fuzzy
Saharanpur,Puranka,Damakadi,2079,Puwarka,85426,Damkadi,fuzzy
Saharanpur,Puranka,Sambhal Ka Junardar,2079,Puwarka,85479,Sambhalka Gunardar,fuzzy
Saharanpur,Puranka,Meharbani,2079,Puwarka,85460,Meharwani,fuzzy
Saharanpur,Puranka,Shaklapuri,2079,Puwarka,85475,Sakalapuri,fuzzy
Saharanpur,Puranka,Madla,2079,Puwarka,85456,Mandala,fuzzy
Saharanpur,Puranka,KAMISHPUR,2079,Puwarka,85443,Kameshpur,fuzzy
Saharanpur,Puranka,Kolki Ranghad,2079,Puwarka,85446,Kolki Ranghad,exact
Saharanpur,Puranka,Piki,2079,Puwarka,85471,Piki,exact
Saharanpur,Puranka,Chandauli,2079,Puwarka,85420,Chandrauli,fuzzy
Saharanpur,Puranka,Sona,2079,Puwarka,85483,Sona,exact
Saharanpur,Puranka,Bhaupur,2079,Puwarka,85415,Bhaupur,exact
Saharanpur,Puranka,Topri,2079,Puwarka,85488,Topri,exact
Saharanpur,Puranka,Redi Mohiddinpur,2079,Puwarka,85473,Redi Mohiuddinpur,fuzzy
Saharanpur,Puranka,Gagali,2079,Puwarka,85434,Gangauli,fuzzy
Saharanpur,Puranka,Tiwaya,2079,Puwarka,85487,Tiwaya Must.,fuzzy
Saharanpur,Puranka,Sambhalki Gujjar,2079,Puwarka,85477,Sambaki Guzar,fuzzy
Saharanpur,Puranka,Bondki,2079,Puwarka,85416,Bondki,exact
Saharanpur,Puranka,Ghana Khandi,2079,Puwarka,85436,Ghana Khandi,exact
Saharanpur,Puranka,Churadev,2079,Puwarka,85422,Chaura Dev,fuzzy
Saharanpur,Puranka,Khatauli,2079,Puwarka,85444,Khatauli,exact
Saharanpur,Puranka,Badkala,2079,Puwarka,85413,Badkalan,fuzzy
Saharanpur,Puranka,Salempur Bhukdi,2079,Puwarka,85476,Salampur Bhukdi,fuzzy
Saharanpur,Puranka,Hoj kheri,2079,Puwarka,85440,Hoz Kheri,fuzzy
Saharanpur,Puranka,Laknouti Khurd,2079,Puwarka,85449,Lakhnauti Khurd,fuzzy
Saharanpur,Puranka,Kalalhati,2079,Puwarka,85442,Kalal Hati,fuzzy
Saharanpur,Puranka,Matki Jharauli,2079,Puwarka,85459,Matki Jharoli,fuzzy
Saharanpur,Puranka,Pali,2079,Puwarka,85470,Pali Must,fuzzy
Saharanpur,Puranka,Maheshwari Khurd,2079,Puwarka,85452,Maheshwari Khurd,exact
Saharanpur,Puranka,Ghunna,2079,Puwarka,85437,Ghunna,exact
Saharanpur,Puranka,Gandewada,2079,Puwarka,85433,Gandweda,fuzzy
Saharanpur,Puranka,Mandewans,2079,Puwarka,85457,Mande Bans,fuzzy
Saharanpur,Puranka,Chaura khurd,2079,Puwarka,85423,Chaura Khurd,exact
Saharanpur,Puranka,Jaigner,2079,Puwarka,85441,Jajner,fuzzy
Saharanpur,Puranka,Sarakdi Khumar,2079,Puwarka,85482,Sarakdi Khumar,exact
Saharanpur,Puranka,Dab Ki Gurjar,2079,Puwarka,85425,Dabki Guzar,fuzzy
Saharanpur,Puranka,Khurda,2079,Puwarka,85445,Khurd,fuzzy
Saharanpur,Gangoh,Budhakheda,2074,Gangoh,85089,Buddha Khera,fuzzy
Saharanpur,Gangoh,BadiMajra,2074,Gangoh,85077,Badhi Mazra,fuzzy
Saharanpur,Gangoh,Nagal Rajput,2074,Gangoh,85131,Nagal Rajput,exact
Saharanpur,Gangoh,Sukhedi,2074,Gangoh,85149,Sukheri,fuzzy
Saharanpur,Gangoh,Nai Majra,2074,Gangoh,85132,Nai Mazra,fuzzy
Saharanpur,Gangoh,Salaar Pura,2074,Gangoh,85142,Salar-Pura,fuzzy
Saharanpur,Gangoh,Sinoli,2074,Gangoh,85143,Sinauli,fuzzy
Saharanpur,Gangoh,Mohanpura,2074,Gangoh,85128,Mohanpura,exact
Saharanpur,Gangoh,Kallar Hedi,2074,Gangoh,242370,Kallarheri,fuzzy
Saharanpur,Gangoh,Shermau,2074,Gangoh,85147,Sher Mau,fuzzy
Saharanpur,Gangoh,Kamhera,2074,Gangoh,85112,Kamhera,exact
Saharanpur,Gangoh,Bandahedi,2074,Gangoh,85080,Banda Heri,fuzzy
Saharanpur,Gangoh,Khersaal,2074,Gangoh,85115,Khair Sal,fuzzy
Saharanpur,Gangoh,Rajpur Latifpur,2074,Gangoh,85137,Rajpur Latifpur,exact
Saharanpur,Gangoh,Daidanpur,2074,Gangoh,85092,Daidnor,fuzzy
Saharanpur,Gangoh,Jukhedi,2074,Gangoh,85109,Jukheri,fuzzy
Saharanpur,Gangoh,Jandkheda,2074,Gangoh,85107,Jand Khera,fuzzy
Saharanpur,Gangoh,Saatur,2074,Gangoh,85145,Sataur,fuzzy
Saharanpur,Gangoh,Dhalapara,2074,Gangoh,239154,Dhalapada,fuzzy
Saharanpur,Gangoh,Gungi,2074,Gangoh,85103,Gungi,exact
Saharanpur,Gangoh,Madhopur,2074,Gangoh,85124,Madopur,fuzzy
Saharanpur,Gangoh,Barsi,2074,Gangoh,85082,Barsi,exact
Saharanpur,Gangoh,Manohra,2074,Gangoh,85126,Manohara,fuzzy
Saharanpur,Gangoh,Fatehchandpur,2074,Gangoh,85099,Fateh Chandpur,fuzzy
Saharanpur,Gangoh,Pujana,2074,Gangoh,85136,Pujna,fuzzy
Saharanpur,Gangoh,Bhawas,2074,Gangoh,85085,Bhabsa,fuzzy
Saharanpur,Gangoh,Dholla Fatehpur,2074,Gangoh,85095,Dhola Fatehpur,fuzzy
Saharanpur,Gangoh,Titaro Dehat,2074,Gangoh,85153,Titri Dehat,fuzzy
Saharanpur,Gangoh,Mahangi,2074,Gangoh,85125,Mahangi,exact
Saharanpur,Gangoh,Budhanpur,2074,Gangoh,85090,Budhanpur,exact
Saharanpur,Gangoh,Jogi Pura,2074,Gangoh,242371,Jogipura,fuzzy
Saharanpur,Gangoh,Mubarakpur,2074,Gangoh,85130,Mubarakpur,exact
Saharanpur,Gangoh,Khanpur Gurjar,2074,Gangoh,85118,Khanpur Guzar,fuzzy
Saharanpur,Gangoh,Pir Majra,2074,Gangoh,85135,Peer Mazra,fuzzy
Saharanpur,Gangoh,Balu,2074,Gangoh,85079,Balu,exact
Saharanpur,Gangoh,Tatahedi,2074,Gangoh,85154,Tata Heri,fuzzy
Saharanpur,Gangoh,Sanga Theda,2074,Gangoh,85144,Sanga Thera,fuzzy
Saharanpur,Gangoh,Sikandarpur,2074,Gangoh,85148,Sikanderpur,fuzzy
Saharanpur,Gangoh,Umarpur,2074,Gangoh,85155,Umerpur,fuzzy
Saharanpur,Gangoh,Bas Dei,2074,Gangoh,85081,Bansdei,fuzzy
Saharanpur,Gangoh,Khalidpur,2074,Gangoh,85116,Khalidpur,exact
Saharanpur,Gangoh,Manpur,2074,Gangoh,85127,Manpur,exact
Saharanpur,Gangoh,Basi,2074,Gangoh,85083,Basi,exact
Saharanpur,Gangoh,Kundakala,2074,Gangoh,85119,Kunda Kalan,fuzzy
Saharanpur,Gangoh,Beggi,2074,Gangoh,85084,Beggi,exact
Saharanpur,Gangoh,Kunda Khurd,2074,Gangoh,85120,Kunda Khurd,exact
Saharanpur,Gangoh,Issapur,2074,Gangoh,85105,Issapur,exact
Saharanpur,Gangoh,Kalalhati,2074,Gangoh,85110,Kalal Hati,fuzzy
Saharanpur,Gangoh,Khadlana,2074,Gangoh,85117,Khadlana,exact
Saharanpur,Gangoh,Machroli,2074,Gangoh,85123,Machrauli,fuzzy
Saharanpur,Gangoh,Jehra,2074,Gangoh,85106,Jahra,fuzzy
Saharanpur,Gangoh,Dudhla,2074,Gangoh,85098,Dudhla,exact
Saharanpur,Gangoh,Mohda,2074,Gangoh,85129,Mohda,exact
Saharanpur,Gangoh,Bilaaspur,2074,Gangoh,85086,Bilaspur,fuzzy
Saharanpur,Gangoh,Binpur,2074,Gangoh,239156,Binpur,exact
Saharanpur,Gangoh,Jhadwan,2074,Gangoh,85108,Jhadban,fuzzy
Saharanpur,Gangoh,Dhanwa,2074,Gangoh,85093,Dhanva,fuzzy
Saharanpur,Gangoh,Radaur,2074,Gangoh,85140,Radaur,exact
Saharanpur,Gangoh,Kola Khedi,2074,Gangoh,85114,Kaula Kheri,fuzzy
Saharanpur,Gangoh,Tarbarkapur,2074,Gangoh,85150,Tabarkpur,fuzzy
Saharanpur,Gangoh,Fatehpur Dhola,2074,Gangoh,85100,Fatehpur Dhola,exact
Saharanpur,Gangoh,Kutub Khedi,2074,Gangoh,85121,Kutub Kheri,fuzzy
Saharanpur,Gangoh,Kalasi,2074,Gangoh,85111,Kalsi,fuzzy
Saharanpur,Gangoh,Ghatampur,2074,Gangoh,85102,Ghatampur,exact
Saharanpur,Gangoh,Tidauli,2074,Gangoh,85152,Tidaului,fuzzy
Saharanpur,Gangoh,Dhayaki,2074,Gangoh,85094,Dhayki,fuzzy
Saharanpur,Gangoh,Nawazpur,2074,Gangoh,85133,Nawazpur,exact
Saharanpur,Gangoh,Bira Kheri,2074,Gangoh,85087,Bira Kheri,exact
Saharanpur,Gangoh,Bai Khedi,2074,Gangoh,85078,Bai Kheri,fuzzy
Saharanpur,Gangoh,Chakwali,2074,Gangoh,85091,Chakwali,exact
Saharanpur,Gangoh,Randhedi,2074,Gangoh,85138,Randheri,fuzzy
Saharanpur,Gangoh,Pakhnapur,2074,Gangoh,85134,Pakhanpur,fuzzy
Saharanpur,Gangoh,Tatarpur,2074,Gangoh,85151,Tatapur,fuzzy
Saharanpur,Gangoh,Shahlipur,2074,Gangoh,85146,Shalhallipur,fuzzy
Saharanpur,Gangoh,Aleampur,2074,Gangoh,85076,Alampur,fuzzy
Saharanpur,Gangoh,Bodhpur,2074,Gangoh,85088,Bodpur,fuzzy
Saharanpur,Gangoh,Shakurpur Shakaror,2074,Gangoh,85141,Sakrpur Sankror,fuzzy
Saharanpur,Gangoh,Gangoh Mazbatta Dehat,2074,Gangoh,85101,Gangoh Majbata Dhehat,fuzzy
Saharanpur,Baliyakhedi,Chunaiti Sheikh,2072,Ballia Kheri,84965,Chunati Shek,fuzzy
Saharanpur,Baliyakhedi,Baduli,2072,Ballia Kheri,84955,Badoli,fuzzy
Saharanpur,Baliyakhedi,Roopadi Junaardar,2072,Ballia Kheri,85008,Roopri Junardar,fuzzy
Saharanpur,Baliyakhedi,Sunheti Khadkhadi,2072,Ballia Kheri,85015,Sunathi Khadkhdki,fuzzy
Saharanpur,Baliyakhedi,Sherabpur,2072,Ballia Kheri,85012,Sharbat Pur,fuzzy
Saharanpur,Baliyakhedi,Aabha,2072,Ballia Kheri,84953,Abbha,fuzzy
Saharanpur,Baliyakhedi,Khajoori Akbarpur,2072,Ballia Kheri,84981,Khazoori Akbarpur Must.,fuzzy
Saharanpur,Baliyakhedi,Pathed,2072,Ballia Kheri,85003,Pathedh,fuzzy
Saharanpur,Baliyakhedi,Papdeki Rasulpur,2072,Ballia Kheri,85001,Papdeki Rasulpur Must.,fuzzy
Saharanpur,Baliyakhedi,Baliya Kheri,2072,Ballia Kheri,84957,Baliya Khadi,fuzzy
Saharanpur,Baliyakhedi,Bhabhari,2072,Ballia Kheri,84954,Baabri,fuzzy
Saharanpur,Baliyakhedi,Hariya Baans,2072,Ballia Kheri,84973,Hariya Bans,fuzzy
Saharanpur,Baliyakhedi,Jamappur Beri,2072,Ballia Kheri,84975,Jamapur Bari Must.,fuzzy
Saharanpur,Baliyakhedi,Rangael,2072,Ballia Kheri,85005,Rangal,fuzzy
Saharanpur,Baliyakhedi,Nalheda Gazi,2072,Ballia Kheri,84998,Nalheda Gazi,exact
Saharanpur,Baliyakhedi,Bhalswa Isapur,2072,Ballia Kheri,84960,Bhalsa Issapur,fuzzy
Saharanpur,Baliyakhedi,Wajidpur Saini,2072,Ballia Kheri,85019,Wajidpur Sani,fuzzy
Saharanpur,Baliyakhedi,Hasanpur Bhalswa,2072,Ballia Kheri,84974,Hasanpur Balaswa Must.,fuzzy
Saharanpur,Baliyakhedi,Kakarala,2072,Ballia Kheri,84976,Kakrala,fuzzy
Saharanpur,Baliyakhedi,Chhidwana,2072,Ballia Kheri,84964,Chidbana,fuzzy
Saharanpur,Baliyakhedi,Chunaihti Gada,2072,Ballia Kheri,243009,Chunati Gada,fuzzy
Saharanpur,Baliyakhedi,Unali,2072,Ballia Kheri,85018,Unali,exact
Saharanpur,Baliyakhedi,Kapurpur,2072,Ballia Kheri,84980,Kapoorpur,fuzzy
Saharanpur,Baliyakhedi,Fakreda,2072,Ballia Kheri,84968,Fakhreda,fuzzy
Saharanpur,Baliyakhedi,Tharoli,2072,Ballia Kheri,85016,Tharoli,exact
Saharanpur,Baliyakhedi,Bitiya,2072,Ballia Kheri,84962,Bityaa,fuzzy
Saharanpur,Baliyakhedi,Bani Kheda,2072,Ballia Kheri,84958,Bani Kheda,exact
Saharanpur,Baliyakhedi,Meghchhapar,2072,Ballia Kheri,84990,Magh Chappar,fuzzy
Saharanpur,Baliyakhedi,Roopdi Gurjar,2072,Ballia Kheri,85007,Roop DI Guzar,fuzzy
Saharanpur,Baliyakhedi,Chhapredi,2072,Ballia Kheri,84963,Chapradi,fuzzy
Saharanpur,Baliyakhedi,Nalheda Gurjar,2072,Ballia Kheri,84999,Nalheda Guzar,fuzzy
Saharanpur,Baliyakhedi,Manani,2072,Ballia Kheri,84993,Manani,exact
Saharanpur,Baliyakhedi,Mohanpur Gada,2072,Ballia Kheri,84995,Mohanpur Gada,exact
Saharanpur,Baliyakhedi,Redimalakpur,2072,Ballia Kheri,85006,Redi Malakpur,fuzzy
Saharanpur,Baliyakhedi,Kankar KUi,2072,Ballia Kheri,84977,Kankar Kooi,fuzzy
Saharanpur,Baliyakhedi,Firozpur,2072,Ballia Kheri,84970,Firozpur Must.,fuzzy
Saharanpur,Baliyakhedi,Malhipur,2072,Ballia Kheri,84991,Malhipur,exact
Saharanpur,Baliyakhedi,Mohammadpur Bahlolpur,2072,Ballia Kheri,84996,Mohd. Pur Bahlolpur,fuzzy
Saharanpur,Baliyakhedi,Sherpur Gurjar,2072,Ballia Kheri,85014,Sherpur Guzar,fuzzy
Saharanpur,Baliyakhedi,Dudhli Bukhara,2072,Ballia Kheri,84967,Dudhli Bukhara Must.,fuzzy
Saharanpur,Baliyakhedi,Pairagpur,2072,Ballia Kheri,85002,Paragpur Must.,fuzzy
Saharanpur,Baliyakhedi,Mubarakpur,2072,Ballia Kheri,84997,Mubarakpur,exact
Saharanpur,Baliyakhedi,Kurali,2072,Ballia Kheri,84984,Kurali,exact
Saharanpur,Baliyakhedi,Daniyalpur Urf Nauj,2072,Ballia Kheri,84966,Daniyalpur Urf Noojli,fuzzy
Saharanpur,Baliyakhedi,Pundan,2072,Ballia Kheri,85004,Pundain,fuzzy
Saharanpur,Baliyakhedi,Shekhupur Chhachharek,2072,Ballia Kheri,85011,Shakhupur Chhachreki,fuzzy
Saharanpur,Baliyakhedi,Kuralki Khurd,2072,Ballia Kheri,84985,Kuralki Khurd,exact
Saharanpur,Baliyakhedi,Umahee,2072,Ballia Kheri,85017,Umahi,fuzzy
Saharanpur,Baliyakhedi,Kota,2072,Ballia Kheri,84983,Kota,exact
Saharanpur,Baliyakhedi,Lakhanour,2072,Ballia Kheri,84987,Lakhnour Must.,fuzzy
Saharanpur,Baliyakhedi,Sidki,2072,Ballia Kheri,242360,Sidki,exact
Saharanpur,Baliyakhedi,Subhri Mehrao,2072,Ballia Kheri,242361,Subhari Mahrab,fuzzy
